date_utc,time_utc,lat,lon,alt_m,speed_kmh,sats,hdop
2025-10-08,13:22:46,25.349327,51.478996,14.80,50.93,10,1.0
2025-10-08,13:22:47,25.349465,51.478987,14.40,56.75,10,1.0
2025-10-08,13:22:48,25.349617,51.478982,14.00,61.93,10,1.0
2025-10-08,13:22:49,25.349781,51.478975,13.70,67.38,10,1.0
2025-10-08,13:22:50,25.349959,51.478970,13.60,72.08,10,1.0
2025-10-08,13:22:51,25.350145,51.478967,13.30,75.30,10,1.0
2025-10-08,13:22:52,25.350340,51.478966,13.00,78.69,10,1.0
2025-10-08,13:22:53,25.350543,51.478967,12.70,81.88,10,1.0
2025-10-08,13:22:54,25.350753,51.478967,12.80,84.32,10,1.0
2025-10-08,13:22:55,25.350968,51.478967,12.80,86.66,10,1.0
2025-10-08,13:22:56,25.351189,51.478968,12.50,88.64,10,1.0
2025-10-08,13:22:57,25.351413,51.478968,12.20,89.97,10,1.0
2025-10-08,13:22:58,25.351641,51.478969,12.00,91.17,10,1.0
2025-10-08,13:22:59,25.351871,51.478970,11.90,92.14,10,1.0
2025-10-08,13:23:00,25.352103,51.478972,11.90,92.66,10,1.0
2025-10-08,13:23:01,25.352336,51.478972,11.50,93.08,10,1.0
2025-10-08,13:23:02,25.352571,51.478970,11.50,93.64,10,1.0
2025-10-08,13:23:03,25.352806,51.478965,11.50,93.90,10,1.0
2025-10-08,13:23:04,25.353042,51.478955,11.50,94.34,10,1.0
2025-10-08,13:23:05,25.353278,51.478942,11.30,94.58,10,1.0
2025-10-08,13:23:06,25.353515,51.478929,11.10,94.51,10,1.0
2025-10-08,13:23:07,25.353751,51.478914,11.10,94.04,10,1.0
2025-10-08,13:23:08,25.353985,51.478896,11.20,93.56,10,1.0
2025-10-08,13:23:09,25.354218,51.478874,11.20,92.95,10,1.0
2025-10-08,13:23:10,25.354450,51.478844,11.00,92.86,10,1.0
2025-10-08,13:23:11,25.354680,51.478808,10.90,93.14,10,1.0
2025-10-08,13:23:12,25.354911,51.478766,11.00,93.34,10,1.0
2025-10-08,13:23:13,25.355141,51.478718,11.10,93.08,10,1.0
2025-10-08,13:23:14,25.355368,51.478666,11.30,92.23,10,1.0
2025-10-08,13:23:15,25.355591,51.478611,11.80,90.79,10,1.0
2025-10-08,13:23:16,25.355810,51.478555,12.30,88.82,10,1.0
2025-10-08,13:23:17,25.356022,51.478499,12.80,86.17,10,1.0
2025-10-08,13:23:18,25.356226,51.478441,13.40,83.03,10,1.0
2025-10-08,13:23:19,25.356422,51.478383,14.00,80.12,10,1.0
2025-10-08,13:23:20,25.356612,51.478326,14.40,77.69,10,1.0
2025-10-08,13:23:21,25.356796,51.478271,15.10,75.39,10,1.0
2025-10-08,13:23:22,25.356974,51.478216,15.50,73.12,10,1.0
2025-10-08,13:23:23,25.357143,51.478162,15.90,68.95,10,1.0
2025-10-08,13:23:24,25.357294,51.478109,16.40,61.25,10,1.0
2025-10-08,13:23:25,25.357423,51.478060,16.70,51.82,10,1.0
2025-10-08,13:23:26,25.357533,51.478017,17.00,44.49,10,1.0
2025-10-08,13:23:27,25.357631,51.477994,17.30,38.24,9,1.0
2025-10-08,13:23:28,25.357723,51.477996,17.70,35.98,10,1.0
2025-10-08,13:23:29,25.357805,51.478030,18.40,35.26,10,1.0
2025-10-08,13:23:30,25.357876,51.478087,18.40,35.54,10,1.0
2025-10-08,13:23:31,25.357933,51.478165,18.80,36.87,10,1.0
2025-10-08,13:23:32,25.357973,51.478262,18.70,39.43,10,1.0
2025-10-08,13:23:33,25.357987,51.478371,18.80,41.06,10,1.0
2025-10-08,13:23:34,25.357985,51.478489,19.20,43.65,10,1.0
2025-10-08,13:23:35,25.357982,51.478617,19.50,46.82,10,1.0
2025-10-08,13:23:36,25.357981,51.478752,19.20,49.87,10,1.0
2025-10-08,13:23:37,25.357985,51.478896,19.00,52.97,10,1.0
2025-10-08,13:23:38,25.357991,51.479049,19.50,56.56,10,1.0
2025-10-08,13:23:39,25.357996,51.479211,19.90,59.93,10,1.0
2025-10-08,13:23:40,25.358001,51.479383,20.10,62.75,10,1.0
2025-10-08,13:23:41,25.358004,51.479562,20.30,65.51,10,1.0
2025-10-08,13:23:42,25.358006,51.479747,20.30,68.06,10,1.0
2025-10-08,13:23:43,25.358006,51.479941,20.40,70.95,10,1.0
2025-10-08,13:23:44,25.358005,51.480142,20.40,73.73,10,1.0
2025-10-08,13:23:45,25.358004,51.480351,20.40,76.30,10,1.0
2025-10-08,13:23:46,25.358001,51.480566,20.40,78.36,9,1.0
2025-10-08,13:23:47,25.357998,51.480786,20.80,79.99,9,1.0
2025-10-08,13:23:48,25.357995,51.481009,21.10,81.28,9,1.0
2025-10-08,13:23:49,25.357992,51.481236,21.40,82.49,10,1.0
2025-10-08,13:23:50,25.357991,51.481464,21.80,82.95,9,1.0
2025-10-08,13:23:51,25.357990,51.481693,22.30,83.15,9,1.0
2025-10-08,13:23:52,25.357989,51.481923,22.70,83.34,9,1.0
2025-10-08,13:23:53,25.357988,51.482154,22.90,83.64,9,1.0
2025-10-08,13:23:54,25.357986,51.482385,23.20,83.99,9,1.0
2025-10-08,13:23:55,25.357986,51.482618,23.40,84.23,9,1.0
2025-10-08,13:23:56,25.357988,51.482850,23.60,84.28,10,1.0
2025-10-08,13:23:57,25.357992,51.483083,23.80,84.15,9,1.0
2025-10-08,13:23:58,25.357997,51.483315,24.00,84.17,10,1.0
2025-10-08,13:23:59,25.358002,51.483547,24.10,84.03,10,1.0
2025-10-08,13:24:00,25.358006,51.483778,24.40,83.60,10,1.0
2025-10-08,13:24:01,25.358009,51.484008,24.60,83.08,10,1.0
2025-10-08,13:24:02,25.358010,51.484236,24.90,82.41,9,1.0
2025-10-08,13:24:03,25.358010,51.484462,25.10,81.82,9,1.0
2025-10-08,13:24:04,25.358010,51.484686,25.30,81.10,10,1.0
2025-10-08,13:24:05,25.358009,51.484908,25.50,80.21,10,1.0
2025-10-08,13:24:06,25.358008,51.485127,25.60,79.04,10,1.0
2025-10-08,13:24:07,25.358008,51.485343,25.80,77.80,10,1.0
2025-10-08,13:24:08,25.358009,51.485555,25.90,76.30,9,1.0
2025-10-08,13:24:09,25.358010,51.485762,25.90,74.75,9,1.0
2025-10-08,13:24:10,25.358012,51.485966,25.90,73.32,9,1.0
2025-10-08,13:24:11,25.358012,51.486165,25.80,71.75,9,1.0
2025-10-08,13:24:12,25.358012,51.486359,25.80,70.01,9,1.0
2025-10-08,13:24:13,25.358011,51.486549,25.70,68.43,9,1.0
2025-10-08,13:24:14,25.358010,51.486735,25.70,66.86,10,1.0
2025-10-08,13:24:15,25.358010,51.486916,25.70,65.17,9,1.0
2025-10-08,13:24:16,25.358009,51.487089,25.60,61.45,9,1.0
2025-10-08,13:24:17,25.358008,51.487248,25.60,56.43,10,1.0
2025-10-08,13:24:18,25.358007,51.487392,25.70,50.17,10,1.0
2025-10-08,13:24:19,25.358007,51.487516,25.70,43.17,10,1.0
2025-10-08,13:24:20,25.358007,51.487620,25.70,35.65,10,1.0
2025-10-08,13:24:21,25.358007,51.487703,25.70,27.91,9,1.0
2025-10-08,13:24:22,25.358007,51.487765,25.80,20.28,10,1.0
2025-10-08,13:24:23,25.358007,51.487806,25.80,13.02,10,1.0
2025-10-08,13:24:24,25.358007,51.487829,26.00,6.56,10,1.0
2025-10-08,13:24:25,25.358007,51.487838,26.10,2.28,9,1.0
2025-10-08,13:24:26,25.358007,51.487841,26.20,0.78,9,1.0
2025-10-08,13:24:27,25.358007,51.487842,26.30,0.06,10,1.0
2025-10-08,13:24:28,25.358007,51.487842,26.40,0.09,9,1.0
2025-10-08,13:24:29,25.358007,51.487843,26.40,0.09,10,1.0
2025-10-08,13:24:30,25.358008,51.487843,26.40,0.04,10,1.0
2025-10-08,13:24:31,25.358008,51.487843,26.60,0.04,10,1.0
2025-10-08,13:24:32,25.358008,51.487843,26.60,0.04,10,1.0
2025-10-08,13:24:33,25.358008,51.487843,26.60,0.00,10,1.0
2025-10-08,13:24:34,25.358009,51.487843,26.60,0.06,10,1.0
2025-10-08,13:24:35,25.358009,51.487843,26.60,0.00,10,1.0
2025-10-08,13:24:36,25.358009,51.487844,26.60,0.04,10,1.0
2025-10-08,13:24:37,25.358010,51.487844,26.70,0.07,10,1.0
2025-10-08,13:24:38,25.358010,51.487844,26.60,0.04,10,1.0
2025-10-08,13:24:39,25.358010,51.487844,26.70,0.06,10,1.0
2025-10-08,13:24:40,25.358010,51.487845,26.70,0.26,10,1.0
2025-10-08,13:24:41,25.358010,51.487845,26.70,0.07,10,1.0
2025-10-08,13:24:42,25.358010,51.487845,26.70,0.04,10,1.0
2025-10-08,13:24:43,25.358010,51.487845,26.70,0.06,10,1.0
2025-10-08,13:24:44,25.358010,51.487845,26.80,0.17,10,1.0
2025-10-08,13:24:45,25.358010,51.487846,26.80,0.00,10,1.0
2025-10-08,13:24:46,25.358010,51.487846,26.80,0.06,10,1.0
2025-10-08,13:24:47,25.358010,51.487845,26.90,0.09,10,1.0
2025-10-08,13:24:48,25.358010,51.487845,26.90,0.02,10,1.0
2025-10-08,13:24:49,25.358010,51.487845,26.90,0.02,10,1.0
2025-10-08,13:24:50,25.358011,51.487845,26.90,0.04,10,1.0
2025-10-08,13:24:51,25.358011,51.487845,26.90,0.04,10,1.0
2025-10-08,13:24:52,25.358010,51.487845,26.90,0.06,10,1.0
